worlwide_gross_income,imdb_mean_vote,quantity
9131358.0,7.3,1.0
9131358.0,7.3,1.0
9131358.0,7.3,1.0
9131358.0,7.3,1.0
9131358.0,7.3,1.0
9131358.0,7.3,1.0
9127328.0,6.4,1.0
9127328.0,6.4,1.0
9127328.0,6.4,1.0
9127328.0,6.4,1.0
9127328.0,6.4,1.0
9127328.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9120113.0,6.4,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9104815.0,6.5,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9052005.0,6.6,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
9015517.0,7.1,1.0
8981833.0,7.0,2.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8944137.0,7.1,1.0
8940715.0,4.8,1.0
8940715.0,4.8,1.0
8940715.0,4.8,1.0
8940715.0,4.8,1.0
8898692.0,6.6,1.0
8898692.0,6.6,1.0
8898692.0,6.6,1.0
8898692.0,6.6,1.0
8898692.0,6.6,1.0
8898692.0,6.6,1.0
8896002.0,6.2,1.0
8896002.0,6.2,1.0
8896002.0,6.2,1.0
8848078.0,6.1,2.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8831367.0,7.9,1.0
8811113.0,6.2,2.0
8804714.0,6.6,2.0
8779579.0,7.2,2.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8770892.0,4.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8766694.0,6.2,1.0
8748216.0,7.1,2.0
8732306.0,6.8,2.0
8673910.0,6.6,2.0
8631272.0,6.4,2.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8628459.0,7.1,1.0
8588280.0,6.0,2.0
8581126.0,7.0,1.0
8581126.0,7.0,1.0
8581126.0,7.0,1.0
8581126.0,7.0,1.0
8581126.0,7.0,1.0
8581126.0,7.0,1.0
8545744.0,6.8,2.0
8542524.0,6.2,2.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8540085.0,5.4,1.0
8504589.0,7.3,1.0
8504589.0,7.3,1.0
8504589.0,7.3,1.0
8504589.0,7.3,1.0
8504589.0,7.3,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8500415.0,6.8,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8456675.0,6.0,1.0
8451929.0,6.4,2.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8446341.0,5.4,1.0
8425411.0,6.8,2.0
8421326.0,6.5,2.0
8343378.0,7.4,3.0
8317278.0,5.8,1.0
8317278.0,5.8,1.0
8317278.0,5.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8310047.0,6.8,1.0
8212296.0,7.0,2.0
8184601.0,6.9,2.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8163825.0,7.3,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8157209.0,8.0,1.0
8155844.0,5.8,2.0
8152667.0,5.8,2.0
8145775.0,6.3,1.0
8145775.0,6.3,1.0
8145775.0,6.3,1.0
8145775.0,6.3,1.0
8145775.0,6.3,1.0
8145775.0,6.3,1.0
8142358.0,6.3,1.0
8142358.0,6.3,1.0
8142358.0,6.3,1.0
8142358.0,6.3,1.0
8142358.0,6.3,1.0
8142358.0,6.3,1.0
8131691.0,7.1,2.0
8057832.0,6.4,2.0
8055845.0,6.5,2.0
8042661.0,7.4,1.0
8042661.0,7.4,1.0
8042661.0,7.4,1.0
8042661.0,7.4,1.0
8042661.0,7.4,1.0
8042661.0,7.4,1.0
8029201.0,7.1,2.0
8028268.0,6.1,2.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
8003287.0,7.9,1.0
7986823.0,7.6,2.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7961869.0,7.5,1.0
7927914.0,5.6,2.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7913452.0,5.6,1.0
7886249.0,6.2,1.0
7886249.0,6.2,1.0
7886249.0,6.2,1.0
7886249.0,6.2,1.0
7886249.0,6.2,1.0
7886249.0,6.2,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7803049.0,6.8,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7768354.0,7.4,1.0
7676642.0,6.4,2.0
7669122.0,6.9,2.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7650661.0,5.6,1.0
7649800.0,6.9,2.0
7647295.0,7.2,2.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7644773.0,5.8,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7629779.0,7.2,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7628478.0,7.5,1.0
7626652.0,6.2,2.0
7527326.0,7.2,2.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7453832.0,7.0,1.0
7446524.0,5.6,2.0
7429220.0,6.4,2.0
7412702.0,6.8,2.0
7406442.0,6.0,2.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7390792.0,7.5,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7297339.0,4.7,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7284588.0,7.2,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7254289.0,8.3,1.0
7223061.0,7.4,1.0
7223061.0,7.4,1.0
7223061.0,7.4,1.0
7223061.0,7.4,1.0
7223061.0,7.4,1.0
7223061.0,7.4,1.0
7186485.0,7.5,1.0
7186485.0,7.5,1.0
7186485.0,7.5,1.0
7186485.0,7.5,1.0
7160729.0,6.5,2.0
7146235.0,7.0,2.0
7135096.0,7.7,1.0
7135096.0,7.7,1.0
7135096.0,7.7,1.0
7135096.0,7.7,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7129342.0,6.3,1.0
7087437.0,5.2,2.0
7053576.0,5.9,3.0
7039238.0,6.2,2.0
6949805.0,6.7,2.0
6931920.0,7.0,2.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6927044.0,6.9,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6926500.0,5.7,1.0
6918438.0,6.4,2.0
6872192.0,6.9,3.0
6833075.0,4.4,2.0
6701006.0,2.9,2.0
6701006.0,2.9,2.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6690796.0,7.8,1.0
6688717.0,6.4,2.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6570527.0,7.4,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6562607.0,6.7,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6548588.0,7.6,1.0
6450905.0,8.2,2.0
6409520.0,7.5,2.0
6400381.0,5.8,2.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6399556.0,6.7,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6320815.0,6.2,1.0
6258662.0,6.8,3.0
6242442.0,7.2,3.0
6239881.0,7.6,3.0
6213629.0,6.6,2.0
6211514.0,7.2,2.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6202256.0,6.5,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6201801.0,5.1,1.0
6191059.0,6.5,1.0
6191059.0,6.5,1.0
6191059.0,6.5,1.0
6191059.0,6.5,1.0
6191059.0,6.5,1.0
6191059.0,6.5,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6176452.0,6.8,1.0
6169905.0,6.1,2.0
6158711.0,8.0,3.0
6158121.0,7.2,2.0
6118377.0,7.0,2.0
6088820.0,6.0,1.0
6088820.0,6.0,1.0
6088820.0,6.0,1.0
6088820.0,6.0,1.0
6088820.0,6.0,1.0
6088820.0,6.0,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6079625.0,5.3,1.0
6078115.0,6.2,2.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
6078017.0,7.1,1.0
5997850.0,6.2,2.0
5994368.0,6.7,1.0
5994368.0,6.7,1.0
5994368.0,6.7,1.0
5994368.0,6.7,1.0
5986917.0,6.8,2.0
5975305.0,6.1,2.0
5945881.0,6.0,2.0
5936851.0,6.6,2.0
5866633.0,7.6,2.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5775944.0,6.6,1.0
5758211.0,7.1,1.0
5758211.0,7.1,1.0
5752999.0,7.2,2.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5722856.0,8.1,1.0
5711081.0,5.6,1.0
5711081.0,5.6,1.0
5711081.0,5.6,1.0
5673742.0,7.2,1.0
5673742.0,7.2,1.0
5673742.0,7.2,1.0
5673742.0,7.2,1.0
5673244.0,7.1,1.0
5673244.0,7.1,1.0
5673244.0,7.1,1.0
5673244.0,7.1,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5650154.0,6.5,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5647521.0,8.2,1.0
5646480.0,6.7,2.0
5610923.0,7.8,2.0
5610731.0,6.5,1.0
5610731.0,6.5,1.0
5610731.0,6.5,1.0
5610731.0,6.5,1.0
5610731.0,6.5,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5574325.0,7.4,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5513979.0,6.3,1.0
5500407.0,7.4,2.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5428598.0,6.2,1.0
5409139.0,5.3,1.0
5409139.0,5.3,1.0
5409139.0,5.3,1.0
5409139.0,5.3,1.0
5409139.0,5.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5393778.0,7.3,1.0
5392674.0,7.1,2.0
5371311.0,7.2,2.0
5268770.0,7.0,3.0
5261358.0,7.0,2.0
5259410.0,5.6,1.0
5259410.0,5.6,1.0
5259410.0,5.6,1.0
5259410.0,5.6,1.0
5259410.0,5.6,1.0
5259410.0,5.6,1.0
5154200.0,6.4,2.0
5139264.0,5.8,2.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5075798.0,7.2,1.0
5058021.0,7.1,2.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5042471.0,7.4,1.0
5000121.0,6.4,4.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4911458.0,5.3,1.0
4901554.0,7.2,2.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4859656.0,6.7,1.0
4827714.0,7.8,1.0
4827714.0,7.8,1.0
4827714.0,7.8,1.0
4827714.0,7.8,1.0
4827714.0,7.8,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4763331.0,6.9,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4703489.0,6.3,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4697134.0,7.2,1.0
4686640.0,6.0,2.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4661526.0,7.1,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4650036.0,6.8,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4610016.0,7.3,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4576370.0,6.1,1.0
4535226.0,6.9,1.0
4535226.0,6.9,1.0
4535226.0,6.9,1.0
4535226.0,6.9,1.0
4535226.0,6.9,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4429186.0,6.8,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4401937.0,7.6,1.0
4336169.0,6.4,1.0
4336169.0,6.4,1.0
4336169.0,6.4,1.0
4324767.0,6.4,2.0
4314737.0,6.5,3.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4309088.0,7.2,1.0
4291557.0,6.8,3.0
4224832.0,5.4,2.0
4218667.0,7.0,1.0
4218667.0,7.0,1.0
4218667.0,7.0,1.0
4218667.0,7.0,1.0
4218667.0,7.0,1.0
4218667.0,7.0,1.0
4185308.0,6.3,3.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4185003.0,5.3,1.0
4166825.0,6.4,1.0
4166825.0,6.4,1.0
4166825.0,6.4,1.0
4166825.0,6.4,1.0
4166825.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4164501.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4149559.0,6.4,1.0
4106476.0,5.9,1.0
4106476.0,5.9,1.0
4106476.0,5.9,1.0
4106476.0,5.9,1.0
4106476.0,5.9,1.0
4106476.0,5.9,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4105730.0,7.4,1.0
4098982.0,7.1,3.0
4093708.0,7.4,2.0
4091605.0,7.2,2.0
4082249.0,6.7,1.0
4082249.0,6.7,1.0
4082249.0,6.7,1.0
4082249.0,6.7,1.0
4082249.0,6.7,1.0
4059692.0,7.3,2.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4038736.0,6.6,1.0
4015379.0,6.8,2.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3996536.0,4.9,1.0
3985240.0,6.4,2.0
3983092.0,6.1,2.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3943398.0,7.4,1.0
3941266.0,7.1,1.0
3941266.0,7.1,1.0
3941266.0,7.1,1.0
3941266.0,7.1,1.0
3941266.0,7.1,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3838953.0,6.7,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
3821594.0,7.3,1.0
